radio_bbc_radio_1,cbcQ,http://www.bbc.co.uk/services/radio1/england,bbc.co.uk
radio_bbc_radio_1xtra,cbcR,http://www.bbc.co.uk/services/1xtra,bbc.co.uk
radio_bbc_radio_2,cbcS,http://www.bbc.co.uk/services/radio2,bbc.co.uk
radio_bbc_radio_3,cbcT,http://www.bbc.co.uk/services/radio3,bbc.co.uk
radio_bbc_radio_4,cbcV,http://www.bbc.co.uk/services/radio4/fm,bbc.co.uk
radio_bbc_radio_5_live,cbcW,http://www.bbc.co.uk/services/5live,bbc.co.uk
radio_bbc_radio_5_live_sports_extra,cbcX,http://www.bbc.co.uk/services/5livesportsextra,bbc.co.uk
radio_bbc_radio_6_music,cbcZ,http://www.bbc.co.uk/services/6music,bbc.co.uk
radio_bbc_radio_7,cbcY,http://www.bbc.co.uk/services/radio7,bbc.co.uk
radio_bbc_asian_network,cbc2,http://www.bbc.co.uk/services/asiannetwork,bbc.co.uk
radio_bbc_world_service,cbc4,http://www.bbc.co.uk/services/worldservice,bbc.co.uk
radio_bbc_radio_scotland,cbc5,http://www.bbc.co.uk/services/radioscotland/fm,bbc.co.uk
radio_bbc_radio_scotland_mw,cbc6,http://www.bbc.co.uk/services/radioscotland/mw,bbc.co.uk
radio_bbc_radio_nan_gaidheal,cbc7,http://www.bbc.co.uk/services/radionangaidheal,bbc.co.uk
radio_bbc_radio_ulster,cbc8,http://www.bbc.co.uk/services/radioulster,bbc.co.uk
radio_bbc_radio_foyle,cbc9,http://www.bbc.co.uk/services/radiofoyle,bbc.co.uk
radio_bbc_radio_wales,cbdb,http://www.bbc.co.uk/services/radiowales/fm,bbc.co.uk
radio_bbc_radio_orkney,cbdc,http://www.bbc.co.uk/services/radioorkney,bbc.co.uk
radio_bbc_radio_shetland,cbdd,http://www.bbc.co.uk/services/radioshetland,bbc.co.uk
radio_bbc_radio_cymru,cbdf,http://www.bbc.co.uk/services/radiocymru,bbc.co.uk
radio_bbc_radio_4_lw,cbdg,http://www.bbc.co.uk/services/radio4/lw,bbc.co.uk
radio_bbc_radio_4_extra,cbdh,http://www.bbc.co.uk/services/radio4extra,bbc.co.uk
tv_channel_4_london,cbdj,http://www.channel4.com,channel4.com
tv_more4,cbdk,http://www.channel4.com/more4,channel4.com
tv_film4,cbdm,http://film4.com,channel4.com
tv_e4,cbdn,http://www.e4.com,channel4.com
tv_4_music,cbdp,http://www.4music.com,channel4.com
tv_channel_5,cbdq,http://www.five.tv,five.tv
tv_channel_5_england,cbdq,http://www.five.tv,five.tv
tv_channel_5_north,cbdq,http://www.five.tv,five.tv
tv_channel_5_scotland,cbdq,http://www.five.tv,five.tv
tv_channel_5_northern_ireland,cbdq,http://www.five.tv,five.tv
tv_channel_5+1,cbdr,http://www.five.tv/plus1,five.tv
tv_channel_5_england+1,cbdr,http://www.five.tv/plus1,five.tv
tv_channel_5_north+1,cbdr,http://www.five.tv/plus1,five.tv
tv_channel_5_scotland+1,cbdr,http://www.five.tv/plus1,five.tv
tv_channel_5_northern_ireland+1,cbdr,http://www.five.tv/plus1,five.tv
tv_channel_5_hd,cbds,http://www.five.tv/channels/five_hd,five.tv
tv_5star,cbdt,http://www.five.tv/channels/fiver,five.tv
tv_5usa,cbdv,http://www.five.tv/channels/five-usa,five.tv
tv_itv1_london,cbdw,http://www.itv.com/channels/itv1/london,itv.com
tv_itv1_granada,cbdx,http://www.itv.com/channels/itv1/granada,itv.com
tv_itv1_tyne_tees,cbdy,http://www.itv.com/channels/itv1/tynetees,itv.com
tv_itv1_border_south,cbdz,http://www.itv.com/channels/itv1/bordersouth,itv.com
tv_itv1_meridian,cbdB,http://www.itv.com/channels/itv1/meridian,itv.com
tv_itv1_anglia,cbdC,http://www.itv.com/channels/itv1/anglia,itv.com
tv_itv1_channel,cbdD,http://www.itv.com/channels/itv1/channel,itv.com
tv_itv1_wales,cbdF,http://www.itv.com/channels/itv1/wales,itv.com
tv_itv1_west,cbdG,http://www.itv.com/channels/itv1/west,itv.com
tv_itv1_carlton-central,cbdH,http://www.itv.com/channels/itv1/carltoncentral,itv.com
